movieId,title,genres,cluster
57276,.45 (2006),"['C', 'r', 'i', 'm', 'e', '|', 'D', 'r', 'a', 'm', 'a', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",4
57326,In the Name of the King: A Dungeon Siege Tale (2008),"['A', 'c', 't', 'i', 'o', 'n', '|', 'A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', '|', 'F', 'a', 'n', 't', 'a', 's', 'y']",4
57353,Flawless (2007),"['C', 'r', 'i', 'm', 'e', '|', 'D', 'r', 'a', 'm', 'a']",4
57357,Live-In Maid (Cama adentro) (2004),"['D', 'r', 'a', 'm', 'a']",4
57368,Cloverfield (2008),"['A', 'c', 't', 'i', 'o', 'n', '|', 'M', 'y', 's', 't', 'e', 'r', 'y', '|', 'S', 'c', 'i', '-', 'F', 'i', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",4
57370,Mad Money (2008),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'C', 'r', 'i', 'm', 'e', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",4
57393,Trade (2007),"['C', 'r', 'i', 'm', 'e', '|', 'D', 'r', 'a', 'm', 'a', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",4
57401,Cleaner (2007),"['C', 'r', 'i', 'm', 'e', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",4
57418,"Rachel, Rachel (1968)","['D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",4
57421,Hatchet (2006),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'H', 'o', 'r', 'r', 'o', 'r']",4
57430,Welcome to L.A. (1976),"['D', 'r', 'a', 'm', 'a', '|', 'M', 'u', 's', 'i', 'c', 'a', 'l']",4
57453,Arranged (2007),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",4
57464,He Was a Quiet Man (2007),"['D', 'r', 'a', 'm', 'a']",2
57473,"Return of Doctor X, The (1939)","['H', 'o', 'r', 'r', 'o', 'r', '|', 'M', 'y', 's', 't', 'e', 'r', 'y', '|', 'S', 'c', 'i', '-', 'F', 'i', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",2
57476,The Cheyenne Social Club (1970),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'W', 'e', 's', 't', 'e', 'r', 'n']",2
57478,"Laugh, Clown, Laugh (1928)","['D', 'r', 'a', 'm', 'a']",2
57480,"Iron Horse, The (1924)","['W', 'e', 's', 't', 'e', 'r', 'n']",2
57484,3 Bad Men (1926),"['W', 'e', 's', 't', 'e', 'r', 'n']",2
57502,Cat Soup (Nekojiru-so) (2001),"['A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', '|', 'A', 'n', 'i', 'm', 'a', 't', 'i', 'o', 'n', '|', 'D', 'r', 'a', 'm', 'a', '|', 'H', 'o', 'r', 'r', 'o', 'r']",2
57504,"Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)","['A', 'n', 'i', 'm', 'a', 't', 'i', 'o', 'n', '|', 'C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e', '|', 'S', 'c', 'i', '-', 'F', 'i']",2
57509,Sex and Breakfast (2007),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",2
57520,One Missed Call (2008),"['H', 'o', 'r', 'r', 'o', 'r', '|', 'M', 'y', 's', 't', 'e', 'r', 'y', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",2
57522,First Sunday (2008),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'C', 'r', 'i', 'm', 'e']",2
57526,Untraceable (2008),"['C', 'r', 'i', 'm', 'e', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",5
57528,Rambo (Rambo 4) (2008),"['A', 'c', 't', 'i', 'o', 'n', '|', 'D', 'r', 'a', 'm', 'a', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r', '|', 'W', 'a', 'r']",8
57530,How She Move (2007),"['D', 'r', 'a', 'm', 'a']",8
57532,Meet the Spartans (2008),"['C', 'o', 'm', 'e', 'd', 'y']",8
57534,"Eye, The (2008)","['D', 'r', 'a', 'm', 'a', '|', 'H', 'o', 'r', 'r', 'o', 'r', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",3
57536,Strange Wilderness (2008),"['C', 'o', 'm', 'e', 'd', 'y']",6
57538,Over Her Dead Body (2008),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'F', 'a', 'n', 't', 'a', 's', 'y', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",6
57543,Fallen Art (Sztuka spadania) (2004),"['A', 'c', 't', 'i', 'o', 'n', '|', 'A', 'n', 'i', 'm', 'a', 't', 'i', 'o', 'n', '|', 'C', 'o', 'm', 'e', 'd', 'y']",6
57550,Kings of the Road (Im Lauf der Zeit) (1976),"['D', 'r', 'a', 'm', 'a']",4
57637,"Signal, The (2007)","['H', 'o', 'r', 'r', 'o', 'r', '|', 'S', 'c', 'i', '-', 'F', 'i', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",8
57640,Hellboy II: The Golden Army (2008),"['A', 'c', 't', 'i', 'o', 'n', '|', 'A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', '|', 'F', 'a', 'n', 't', 'a', 's', 'y', '|', 'S', 'c', 'i', '-', 'F', 'i']",2
57655,Ira and Abby (2006),"['C', 'o', 'm', 'e', 'd', 'y']",9
57669,In Bruges (2008),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'C', 'r', 'i', 'm', 'e', '|', 'D', 'r', 'a', 'm', 'a', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",8
57690,"Shoes of the Fisherman, The (1968)","['D', 'r', 'a', 'm', 'a']",2
57695,"Clean, Shaven (1993)","['C', 'r', 'i', 'm', 'e', '|', 'D', 'r', 'a', 'm', 'a']",2
57706,À nos amours (1983),"['D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",5
57709,Thunder Rock (1942),"['D', 'r', 'a', 'm', 'a', '|', 'F', 'a', 'n', 't', 'a', 's', 'y', '|', 'W', 'a', 'r']",5
57754,Bamako (2006),"['D', 'r', 'a', 'm', 'a']",5
57772,World on a Wire (Welt am Draht) (1973),"['C', 'r', 'i', 'm', 'e', '|', 'S', 'c', 'i', '-', 'F', 'i']",5
57776,Cazuza - O Tempo Não Pára (2004),"['D', 'r', 'a', 'm', 'a']",0
57792,Caramel (Sukkar banat) (2007),"['C', 'o', 'm', 'e', 'd', 'y']",8
57805,Poor Boy's Game (2007),"['D', 'r', 'a', 'm', 'a']",8
57843,Rise of the Footsoldier (2007),"['A', 'c', 't', 'i', 'o', 'n', '|', 'C', 'r', 'i', 'm', 'e', '|', 'D', 'r', 'a', 'm', 'a']",8
57845,Joe Strummer: The Future Is Unwritten (2007),"['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",3
57854,The Count of Monte Cristo (1934),"['A', 'c', 't', 'i', 'o', 'n', '|', 'A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', '|', 'D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",1
57868,"Prisoner of Shark Island, The (1936)","['D', 'r', 'a', 'm', 'a']",9
57873,Dark Angel (I Come in Peace) (1990),"['A', 'c', 't', 'i', 'o', 'n', '|', 'H', 'o', 'r', 'r', 'o', 'r', '|', 'S', 'c', 'i', '-', 'F', 'i', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",4
57910,Teeth (2007),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'H', 'o', 'r', 'r', 'o', 'r']",2
57940,Visiting Hours (1982),"['H', 'o', 'r', 'r', 'o', 'r']",2
57942,"Big Bang Love, Juvenile A (46-okunen no koi) (2006)","['D', 'r', 'a', 'm', 'a']",2
57949,"Welcome Home, Roscoe Jenkins (2008)","['C', 'o', 'm', 'e', 'd', 'y']",1
57951,Fool's Gold (2008),"['A', 'c', 't', 'i', 'o', 'n', '|', 'A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', '|', 'C', 'o', 'm', 'e', 'd', 'y', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",1
57960,"Great Lie, The (1941)","['D', 'r', 'a', 'm', 'a']",1
57970,U2 3D (2007),"['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y', '|', 'I', 'M', 'A', 'X']",1
57972,Deep Water (2006),"['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",9
57980,"Art of Negative Thinking, The (Kunsten å tenke negativt) (2006)","['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a']",4
57991,In Which We Serve (1942),"['D', 'r', 'a', 'm', 'a', '|', 'W', 'a', 'r']",1
58007,"Shout, The (1978)","['D', 'r', 'a', 'm', 'a', '|', 'H', 'o', 'r', 'r', 'o', 'r']",2
58025,Jumper (2008),"['A', 'c', 't', 'i', 'o', 'n', '|', 'A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', '|', 'D', 'r', 'a', 'm', 'a', '|', 'S', 'c', 'i', '-', 'F', 'i', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",6
58029,It's a Free World... (2007),"['D', 'r', 'a', 'm', 'a']",9
58047,"Definitely, Maybe (2008)","['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",2
58059,I Live in Fear (Ikimono no kiroku) (1955),"['D', 'r', 'a', 'm', 'a']",5
58061,Four Sons (1928),"['D', 'r', 'a', 'm', 'a']",4
58078,"Air I Breathe, The (2007)","['C', 'r', 'i', 'm', 'e', '|', 'D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",0
58084,Street Thief (2006),"['C', 'r', 'i', 'm', 'e', '|', 'D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",1
58103,Vantage Point (2008),"['A', 'c', 't', 'i', 'o', 'n', '|', 'D', 'r', 'a', 'm', 'a', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",6
58105,"Spiderwick Chronicles, The (2008)","['A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', '|', 'C', 'h', 'i', 'l', 'd', 'r', 'e', 'n', '|', 'D', 'r', 'a', 'm', 'a', '|', 'F', 'a', 'n', 't', 'a', 's', 'y', '|', 'I', 'M', 'A', 'X']",4
58107,Step Up 2 the Streets (2008),"['D', 'r', 'a', 'm', 'a', '|', 'M', 'u', 's', 'i', 'c', 'a', 'l', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",0
58111,Jodhaa Akbar (2008),"['D', 'r', 'a', 'm', 'a', '|', 'M', 'u', 's', 'i', 'c', 'a', 'l', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e', '|', 'W', 'a', 'r']",8
58123,Il Mare (Siworae) (2000),"['F', 'a', 'n', 't', 'a', 's', 'y', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e', '|', 'S', 'c', 'i', '-', 'F', 'i']",2
58146,Witless Protection (2008),"['C', 'o', 'm', 'e', 'd', 'y']",5
58154,"Other Boleyn Girl, The (2008)","['D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",8
58156,Semi-Pro (2008),"['C', 'o', 'm', 'e', 'd', 'y']",8
58162,Run Fatboy Run (2007),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",8
58185,Please Vote for Me (2007),"['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",6
58191,Taxi to the Dark Side (2007),"['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",6
58223,"Method, The (Método, El) (2005)","['D', 'r', 'a', 'm', 'a']",4
58228,Which Way Is Up? (1977),"['C', 'o', 'm', 'e', 'd', 'y']",6
58246,Grace Is Gone (2007),"['D', 'r', 'a', 'm', 'a']",2
58274,Keeper of the Flame (1942),"['D', 'r', 'a', 'm', 'a', '|', 'M', 'y', 's', 't', 'e', 'r', 'y']",2
58287,Descent (2007),"['D', 'r', 'a', 'm', 'a', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",2
58291,College Road Trip (2008),"['C', 'o', 'm', 'e', 'd', 'y']",2
58293,"10,000 BC (2008)","['A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",2
58295,"Bank Job, The (2008)","['A', 'c', 't', 'i', 'o', 'n', '|', 'C', 'r', 'i', 'm', 'e', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",2
58297,Doomsday (2008),"['A', 'c', 't', 'i', 'o', 'n', '|', 'D', 'r', 'a', 'm', 'a', '|', 'S', 'c', 'i', '-', 'F', 'i', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",2
58299,Horton Hears a Who! (2008),"['A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', '|', 'A', 'n', 'i', 'm', 'a', 't', 'i', 'o', 'n', '|', 'C', 'h', 'i', 'l', 'd', 'r', 'e', 'n', '|', 'C', 'o', 'm', 'e', 'd', 'y']",2
58301,Funny Games U.S. (2007),"['D', 'r', 'a', 'm', 'a', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",2
58303,"Counterfeiters, The (Die Fälscher) (2007)","['C', 'r', 'i', 'm', 'e', '|', 'D', 'r', 'a', 'm', 'a', '|', 'W', 'a', 'r']",2
58306,Mongol (2007),"['D', 'r', 'a', 'm', 'a', '|', 'W', 'a', 'r']",2
58309,War Dance (2007),"['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",2
58315,"Love Guru, The (2008)","['C', 'o', 'm', 'e', 'd', 'y']",2
58332,Diary of the Dead (2007),"['H', 'o', 'r', 'r', 'o', 'r', '|', 'S', 'c', 'i', '-', 'F', 'i']",2
58334,Hallam Foe (Mister Foe) (2007),"['D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",2
58347,Penelope (2006),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'F', 'a', 'n', 't', 'a', 's', 'y', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",2
58351,City of Men (Cidade dos Homens) (2007),"['D', 'r', 'a', 'm', 'a']",2
58365,Chicago 10 (2007),"['A', 'n', 'i', 'm', 'a', 't', 'i', 'o', 'n', '|', 'D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",2
58367,"Romulus, My Father (2007)","['D', 'r', 'a', 'm', 'a']",2
58373,"Woman in White, The (1948)","['M', 'y', 's', 't', 'e', 'r', 'y', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",2
58376,Zeitgeist: The Movie (2007),"['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y', '|', 'W', 'a', 'r']",2
58379,Terkel in Trouble (Terkel i knibe) (2004),"['A', 'n', 'i', 'm', 'a', 't', 'i', 'o', 'n', '|', 'C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a', '|', 'M', 'u', 's', 'i', 'c', 'a', 'l']",2
58381,Jellyfish (Meduzot) (2007),"['D', 'r', 'a', 'm', 'a']",2
58404,Justice League: The New Frontier (2008) ,"['A', 'c', 't', 'i', 'o', 'n', '|', 'A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', '|', 'A', 'n', 'i', 'm', 'a', 't', 'i', 'o', 'n', '|', 'F', 'a', 'n', 't', 'a', 's', 'y', '|', 'S', 'c', 'i', '-', 'F', 'i']",2
58411,"Hottest State, The (2006)","['D', 'r', 'a', 'm', 'a']",2
58418,Then She Found Me (2007),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",2
58425,Heima (2007),"['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",2
58432,What Just Happened (2008),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a']",2
58434,"Little Trip to Heaven, A (2005)","['D', 'r', 'a', 'm', 'a', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",2
58439,Downhill Racer (1969),"['D', 'r', 'a', 'm', 'a']",2
58485,Return of the Living Dead 3 (1993),"['H', 'o', 'r', 'r', 'o', 'r', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e', '|', 'S', 'c', 'i', '-', 'F', 'i']",2
58490,Miss Pettigrew Lives for a Day (2008),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",2
58492,Snow Angels (2007),"['D', 'r', 'a', 'm', 'a']",2
58494,Married Life (2007),"['C', 'r', 'i', 'm', 'e', '|', 'D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",2
58509,Sun Valley Serenade (1941),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'M', 'u', 's', 'i', 'c', 'a', 'l', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",2
58520,Mala Noche (1985),"['D', 'r', 'a', 'm', 'a']",2
58530,On the Outs (2004),"['D', 'r', 'a', 'm', 'a']",2
58534,Stupid Boy (Garçon stupide) (2004),"['D', 'r', 'a', 'm', 'a']",2
58554,"Class, The (Klass) (2007)","['D', 'r', 'a', 'm', 'a']",2
58559,"Dark Knight, The (2008)","['A', 'c', 't', 'i', 'o', 'n', '|', 'C', 'r', 'i', 'm', 'e', '|', 'D', 'r', 'a', 'm', 'a', '|', 'I', 'M', 'A', 'X']",2
58564,Doctor Bull (1933),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a']",2
58576,Made in U.S.A. (1966),"['C', 'r', 'i', 'm', 'e', '|', 'M', 'y', 's', 't', 'e', 'r', 'y']",2
58598,Phar Lap (1983),"['C', 'h', 'i', 'l', 'd', 'r', 'e', 'n', '|', 'D', 'r', 'a', 'm', 'a']",2
58617,Black Dawn (2005),"['A', 'c', 't', 'i', 'o', 'n']",2
58622,"Hammer, The (2007)","['C', 'o', 'm', 'e', 'd', 'y']",2
58627,Never Back Down (2008),"['A', 'c', 't', 'i', 'o', 'n']",2
58632,"Terror's Advocate (Avocat de la terreur, L') (2007)","['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",2
58652,CJ7 (Cheung Gong 7 hou) (2008),"['C', 'h', 'i', 'l', 'd', 'r', 'e', 'n', '|', 'C', 'o', 'm', 'e', 'd', 'y', '|', 'S', 'c', 'i', '-', 'F', 'i']",2
58655,Drillbit Taylor (2008),"['C', 'o', 'm', 'e', 'd', 'y']",2
58661,Dead Awake (2001),"['A', 'c', 't', 'i', 'o', 'n', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",2
58706,"Under the Same Moon (Misma luna, La) (2007)","['D', 'r', 'a', 'm', 'a']",2
58709,Tropical Malady (Sud pralad) (2004),"['D', 'r', 'a', 'm', 'a', '|', 'F', 'a', 'n', 't', 'a', 's', 'y', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",2
58718,Slipstream (2007),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a', '|', 'F', 'a', 'n', 't', 'a', 's', 'y', '|', 'M', 'y', 's', 't', 'e', 'r', 'y', '|', 'S', 'c', 'i', '-', 'F', 'i', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",2
58722,Terror of Mechagodzilla (Mekagojira no gyakushu) (1975),"['A', 'c', 't', 'i', 'o', 'n', '|', 'S', 'c', 'i', '-', 'F', 'i']",2
58740,"Smiling Lieutenant, The (1931)","['C', 'o', 'm', 'e', 'd', 'y', '|', 'M', 'u', 's', 'i', 'c', 'a', 'l', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",2
58743,Alatriste (2006),"['A', 'c', 't', 'i', 'o', 'n', '|', 'A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e', '|', 'W', 'a', 'r']",2
58774,Promised Land (Ziemia Obiecana) (1975),"['D', 'r', 'a', 'm', 'a']",2
58783,Youth Without Youth (2007),"['D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e', '|', 'S', 'c', 'i', '-', 'F', 'i']",2
58803,21 (2008),"['C', 'r', 'i', 'm', 'e', '|', 'D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",2
58806,Smart People (2008),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",2
58808,"Last Hangman, The (Pierrepoint) (2005)","['D', 'r', 'a', 'm', 'a']",2
58816,"Gymnast, The (2006)","['D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",2
58839,Leatherheads (2008),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",2
58842,Assembly (Ji jie hao) (2007) ,"['A', 'c', 't', 'i', 'o', 'n', '|', 'D', 'r', 'a', 'm', 'a', '|', 'W', 'a', 'r']",2
58850,Pirates (1986),"['A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', '|', 'C', 'o', 'm', 'e', 'd', 'y']",2
58870,Zebraman (2004),"['C', 'o', 'm', 'e', 'd', 'y']",2
58874,Marketa Lazarová (1967),"['D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",2
58876,Stop-Loss (2008),"['D', 'r', 'a', 'm', 'a', '|', 'W', 'a', 'r']",2
58879,Shine a Light (2008),"['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y', '|', 'M', 'u', 's', 'i', 'c', 'a', 'l', '|', 'I', 'M', 'A', 'X']",2
58881,Dark Matter (2007),"['D', 'r', 'a', 'm', 'a']",2
58889,"Business of Being Born, The (2008)","['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",2
58898,"Aerial, The (La antena) (2007)","['A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', '|', 'F', 'a', 'n', 't', 'a', 's', 'y', '|', 'F', 'i', 'l', 'm', '-', 'N', 'o', 'i', 'r', '|', 'M', 'y', 's', 't', 'e', 'r', 'y', '|', 'S', 'c', 'i', '-', 'F', 'i']",2
58904,Chan Is Missing (1982),"['C', 'r', 'i', 'm', 'e']",2
58922,White Palms (Fehér tenyér) (2006),"['D', 'r', 'a', 'm', 'a']",2
58933,Saawariya (2007),"['D', 'r', 'a', 'm', 'a', '|', 'M', 'u', 's', 'i', 'c', 'a', 'l', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",2
58937,Julia (2008),"['D', 'r', 'a', 'm', 'a', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",2
58945,"Pope's Toilet, The (El bano del Papa) (1998)","['D', 'r', 'a', 'm', 'a']",2
58964,Inside (À l'intérieur) (2007),"['H', 'o', 'r', 'r', 'o', 'r', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",2
58972,Nim's Island (2008),"['A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', '|', 'C', 'o', 'm', 'e', 'd', 'y', '|', 'F', 'a', 'n', 't', 'a', 's', 'y']",2
58975,"Ruins, The (2008)","['H', 'o', 'r', 'r', 'o', 'r', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",2
58992,Joy Division (2007),"['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y', '|', 'M', 'u', 's', 'i', 'c', 'a', 'l']",2
58998,Forgetting Sarah Marshall (2008),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",2
59000,Sex and Death 101 (2007),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'D', 'r', 'a', 'm', 'a']",2
59014,Superhero Movie (2008),"['A', 'c', 't', 'i', 'o', 'n', '|', 'C', 'o', 'm', 'e', 'd', 'y', '|', 'S', 'c', 'i', '-', 'F', 'i']",2
59016,Street Kings (2008),"['C', 'r', 'i', 'm', 'e', '|', 'D', 'r', 'a', 'm', 'a', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",2
59018,"Visitor, The (2007)","['D', 'r', 'a', 'm', 'a', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",2
59022,Harold & Kumar Escape from Guantanamo Bay (2008),"['A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', '|', 'C', 'o', 'm', 'e', 'd', 'y']",2
59026,99 francs (2007),"['C', 'o', 'm', 'e', 'd', 'y']",2
59037,Speed Racer (2008),"['A', 'c', 't', 'i', 'o', 'n', '|', 'C', 'h', 'i', 'l', 'd', 'r', 'e', 'n', '|', 'S', 'c', 'i', '-', 'F', 'i', '|', 'I', 'M', 'A', 'X']",2
59040,Gabriel (2007),"['A', 'c', 't', 'i', 'o', 'n', '|', 'H', 'o', 'r', 'r', 'o', 'r']",2
59044,Diminished Capacity (2008),"['C', 'o', 'm', 'e', 'd', 'y']",2
59053,Nathalie... (2003),"['D', 'r', 'a', 'm', 'a']",2
59065,Chapter 27 (2007),"['C', 'r', 'i', 'm', 'e', '|', 'D', 'r', 'a', 'm', 'a']",2
59074,"Thief Who Came to Dinner, The (1973)","['C', 'o', 'm', 'e', 'd', 'y', '|', 'R', 'o', 'm', 'a', 'n', 'c', 'e']",2
59103,"Forbidden Kingdom, The (2008)","['A', 'c', 't', 'i', 'o', 'n', '|', 'A', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', '|', 'C', 'o', 'm', 'e', 'd', 'y', '|', 'F', 'a', 'n', 't', 'a', 's', 'y']",2
59105,Where in the World Is Osama Bin Laden? (2008),"['D', 'o', 'c', 'u', 'm', 'e', 'n', 't', 'a', 'r', 'y']",2
59107,"Life Before Her Eyes, The (2007)","['D', 'r', 'a', 'm', 'a', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",2
59112,"Puff, Puff, Pass (2006)","['C', 'o', 'm', 'e', 'd', 'y']",2
59114,Pulp (1972),"['C', 'o', 'm', 'e', 'd', 'y', '|', 'T', 'h', 'r', 'i', 'l', 'l', 'e', 'r']",2
